Date, Realm, RealmType, NodeName, SessionID, User, SourcePage, SourceArea, DestPage, DestArea, Type, Status, AppMetricName, AppMetric, AppDimension1, AppDimension2, AppInfo, Referer, AcceptLanguages, UserAgent, TestShortId, TestId, TestLine, AQL Queries,AQL QueriesMillis,Working Set,AQL Rows Fetched,AQL Rows FetchedMillis,ClusterRoot Reconstitutions,ClusterRoot ReconstitutionsMillis,Commits,CommitsMillis,ObjectCopies,SQL Updates,SQL UpdatesMillis,SQL Queries,SQL QueriesMillis,UpdateAttrsBlob,SQL Commits,SQL CommitsMillis,Connection Permit,Connection PermitMillis,JDBC Connection,JDBC ConnectionMillis,Response Size,Page Generation,Element Id Instantiations,visibilityExprEval,visibilityExprEvalMillis,editabilityExprEval,editabilityExprEvalMillis,validityExprEval,validityExprEvalMillis,Thread CPU TimeMillis,RuntimeMillis,
Sun Sep 05 22:45:31 PDT 2010,s4All,Production,Node1,EA945016F33911CB41247372DAF27DD3:10.12.105.84,tbrown,"ariba/sourcing/rfxui/ASPComposeResponse",,ariba/ui/aribaweb/core/AWUrlRedirect,,User,Success,,,,,,"http://mreddy:8150/Sourcing/Main/aw?awh=r&awssk=zZuT_Thx&realm=s4All&passwordadapter=SourcingSupplierUser&dard=1","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,1,3,13,1,0,1,5,1,22,1,2,5,7,45,,1,15,4,0,4,1,573,573,,,,,,,,20,93,
Sun Sep 05 22:45:31 PDT 2010,s4All,Production,Node1,EA945016F33911CB41247372DAF27DD3:10.12.105.84,tbrown,"ariba.ui.sso.SSOActions","logout",ariba/ui/sso/AWSSOLogoutPage,,User,Success,,,,,,"http://mreddy:8150/Sourcing/Main/aw?awh=r&awssk=zZuT_Thx&realm=s4All&passwordadapter=SourcingSupplierUser&dard=1","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,,,4,,,,,2,46,1,1,22,,,,1,22,1,0,1,0,2161,2151,,,,,,,,20,63,
Sun Sep 05 22:45:31 PDT 2010,s4All,Production,Node1,EA945016F33911CB41247372DAF27DD3:10.12.105.84,tbrown,"ariba.ui.sso.SSOActions","clientLogout",ariba/ui/aribaweb/core/AWFormRedirect,,User,Success,,,,,,"http://mreddy:8150/Sourcing/Main/ad/logout/SSOActions?awsso_su=aHR0cDovL21yZWRkeTo4MTUwL1NvdXJjaW5nL01haW4%2FcmVhbG09czRBbGwmcGFzc3dvcmRhZGFwdGVyPVNvdXJjaW5nU3VwcGxpZXJVc2Vy%3AKzu4NXMS2EyPVuaxp4t6mG2coiU%3D&awsso_lu=aHR0cDovL21yZWRkeTo4MTUwL1NvdXJjaW5nL01haW4vYWQvY2xpZW50TG9nb3V0L1NTT0FjdGlvbnM%3D%3AAU2EFOuVIddKVA6YdHsnWFjYRqw%3D","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,,,2,,,,,,,,,,,,,,,,,,,620,612,,,,,,,,0,1,
Sun Sep 05 22:45:31 PDT 2010,,,Node1,:,,"ariba.ui.sso.SSOActions","logoutAck",ariba/ui/sso/AWMulticastAckPage,,User,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,79,,,,,,,,0,0,
Sun Sep 05 22:45:31 PDT 2010,System,Production,Node1,9041A9DE83F2BC41CFCFC0F579C08E83:10.12.105.84,,"ariba.collaborate.appui.DirectAction","default",ariba/ui/aribaweb/core/AWRedirect,,User,Success,,,,,,"http://mreddy:8150/Sourcing/Main/ad/logout/SSOActions?awsso_su=aHR0cDovL21yZWRkeTo4MTUwL1NvdXJjaW5nL01haW4%2FcmVhbG09czRBbGwmcGFzc3dvcmRhZGFwdGVyPVNvdXJjaW5nU3VwcGxpZXJVc2Vy%3AKzu4NXMS2EyPVuaxp4t6mG2coiU%3D&awsso_lu=aHR0cDovL21yZWRkeTo4MTUwL1NvdXJjaW5nL01haW4vYWQvY2xpZW50TG9nb3V0L1NTT0FjdGlvbnM%3D%3AAU2EFOuVIddKVA6YdHsnWFjYRqw%3D","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,,,6,,,,,,,6,,,,,,,,,,,,1539,1539,,,,,,,,0,31,
Sun Sep 05 22:45:31 PDT 2010,System,Production,Node1,9041A9DE83F2BC41CFCFC0F579C08E83:10.12.105.84,,"ariba.ui.sso.SSOActions","loginPage",ariba/ui/sso/SSOMain,,User,Success,,,,,,"http://mreddy:8150/Sourcing/Main/ad/logout/SSOActions?awsso_su=aHR0cDovL21yZWRkeTo4MTUwL1NvdXJjaW5nL01haW4%2FcmVhbG09czRBbGwmcGFzc3dvcmRhZGFwdGVyPVNvdXJjaW5nU3VwcGxpZXJVc2Vy%3AKzu4NXMS2EyPVuaxp4t6mG2coiU%3D&awsso_lu=aHR0cDovL21yZWRkeTo4MTUwL1NvdXJjaW5nL01haW4vYWQvY2xpZW50TG9nb3V0L1NTT0FjdGlvbnM%3D%3AAU2EFOuVIddKVA6YdHsnWFjYRqw%3D","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,,,6,,,,,,,,,,,,,,,,,,,19311,18942,,,,,,,,10,98,
Sun Sep 05 22:45:31 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33989,0,,,,,,,,0,0,
Sun Sep 05 22:45:31 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824,0,,,,,,,,0,1,
Sun Sep 05 22:45:31 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93299,0,,,,,,,,0,0,
Sun Sep 05 22:45:32 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94130,0,,,,,,,,0,1,
Sun Sep 05 22:45:40 PDT 2010,s4All,Production,Node1,9041A9DE83F2BC41CFCFC0F579C08E83:10.12.105.84,,"ariba.ui.sso.SSOActions","login",ariba/ui/sso/SSOMain,,User,Success,,,,,,"http://mreddy:8150/Sourcing/Main/ad/loginPage/SSOActions?awsso_cc=cGFzc3dvcmRhZGFwdGVyOlUyOTFjbU5wYm1kVGRYQndiR2xsY2xWelpYST07cmVhbG06Y3pSQmJHdz07YXdzc29fcnU6YUhSMGNEb3ZMMjF5WldSa2VUbzRNVFV3TDFOdmRYSmphVzVuTDAxaGFXNC9jbVZoYkcwOWN6UkJiR3dtY0dGemMzZHZjbVJoWkdGd2RHVnlQVk52ZFhKamFXNW5VM1Z3Y0d4cFpYSlZjMlZ5O2F3c3NvX2x1OmFIUjBjRG92TDIxeVpXUmtlVG80TVRVd0wxTnZkWEpqYVc1bkwwMWhhVzR2WVdRdlkyeHBaVzUwVEc5bmIzVjBMMU5UVDBGamRHbHZibk09O2F3c3NvX2FwOlFVTk47YXdzc29fYXJpZDpNVEk0TXpjMU1Ua3pNVFUwTWc9PTthd3Nzb19rdTphSFIwY0RvdkwyMXlaV1JrZVRvNE1UVXdMMU52ZFhKamFXNW5MMDFoYVc0dllXUXZZMnhwWlc1MFMyVmxjRUZzYVhabEwxTlRUMEZqZEdsdmJuTT07YXdzc29fZmw6TVE9PQ%3D%3D%3AXisXJg4DaDEQTxKYpA5sRhwAfLQ%3D&awsso_ap=ACM&awsso_hpk=true&passwordadapter=SourcingSupplierUser&realm=s4All&awsr=true","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,,,8,,,,,2,15,,2,3,4,19,,2,9,6,0,6,0,19453,19079,,,,,,,,30,63,
Sun Sep 05 22:45:40 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33989,0,,,,,,,,0,0,
Sun Sep 05 22:45:40 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824,0,,,,,,,,0,0,
Sun Sep 05 22:45:40 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93299,0,,,,,,,,0,0,
Sun Sep 05 22:45:40 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94130,0,,,,,,,,0,1,
Sun Sep 05 22:45:47 PDT 2010,s4All,Production,Node1,9041A9DE83F2BC41CFCFC0F579C08E83:10.12.105.84,,"ariba.ui.sso.SSOActions","login",ariba/ui/sso/SSOMain,,User,Success,,,,,,"http://mreddy:8150/Sourcing/Main/ad/login/SSOActions?awr=1&passwordadapter=SourcingSupplierUser&realm=s4All","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,,,8,,,,,2,9,,2,3,4,15,,2,3,6,0,6,0,19453,19079,,,,,,,,40,58,
Sun Sep 05 22:45:47 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33989,0,,,,,,,,0,0,
Sun Sep 05 22:45:47 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824,0,,,,,,,,0,0,
Sun Sep 05 22:45:47 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94130,0,,,,,,,,0,1,
Sun Sep 05 22:45:47 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93299,0,,,,,,,,0,1,
Sun Sep 05 22:46:02 PDT 2010,System,Production,Node1,1E4CE7554C677378BB66BC1360B1B4A2:10.12.105.84,,"ariba.collaborate.appui.DirectAction","default",ariba/ui/aribaweb/core/AWRedirect,,User,Success,,,,,,,"en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,,,6,,,,,,,6,,,,,,,,,,,,1221,1221,,,,,,,,0,11,
Sun Sep 05 22:46:03 PDT 2010,System,Production,Node1,1E4CE7554C677378BB66BC1360B1B4A2:10.12.105.84,,"ariba.ui.sso.SSOActions","loginPage",ariba/ui/sso/SSOMain,,User,Success,,,,,,,"en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,,,6,,,,,,,,,,,,,,,,,,,19044,18675,,,,,,,,30,107,
Sun Sep 05 22:46:03 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33989,0,,,,,,,,0,0,
Sun Sep 05 22:46:03 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824,0,,,,,,,,0,0,
Sun Sep 05 22:46:03 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93299,0,,,,,,,,0,0,
Sun Sep 05 22:46:03 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94130,0,,,,,,,,0,1,
Sun Sep 05 22:46:08 PDT 2010,s4All,Production,Node1,1E4CE7554C677378BB66BC1360B1B4A2:10.12.105.84,ghalas,"ariba.ui.sso.SSOActions","login",ariba/ui/aribaweb/core/AWRedirect,,User,Success,,,,,,"http://mreddy:8150/Sourcing/Main/ad/loginPage/SSOActions?awsso_cc=cmVhbG06Y3pSaGJHdz07YXdzc29fcnU6YUhSMGNEb3ZMMjF5WldSa2VUbzRNVFV3TDFOdmRYSmphVzVuTDAxaGFXNC9jbVZoYkcwOWN6UmhiR3c9O2F3c3NvX2x1OmFIUjBjRG92TDIxeVpXUmtlVG80TVRVd0wxTnZkWEpqYVc1bkwwMWhhVzR2WVdRdlkyeHBaVzUwVEc5bmIzVjBMMU5UVDBGamRHbHZibk09O2F3c3NvX2FwOlFVTk47YXdzc29fYXJpZDpNVEk0TXpjMU1UazJNamswT0E9PTthd3Nzb19rdTphSFIwY0RvdkwyMXlaV1JrZVRvNE1UVXdMMU52ZFhKamFXNW5MMDFoYVc0dllXUXZZMnhwWlc1MFMyVmxjRUZzYVhabEwxTlRUMEZqZEdsdmJuTT07YXdzc29fZmw6TVE9PQ%3D%3D%3Av4us4Ucu7u%2BaqFLAtKDj1oEqSQA%3D&awsso_ap=ACM&awsso_hpk=true&realm=s4all&awsr=true","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,15,66,276,119,0,20,80,19,336,76,114,235,93,139,1,10,19,60,0,60,3,209,209,,,,,,,,350,768,
Sun Sep 05 22:46:08 PDT 2010,s4All,Production,Node1,1E4CE7554C677378BB66BC1360B1B4A2:10.12.105.84,ghalas,"ariba.ui.sso.SSOActions","loginRedirect",,,,Success,,,,,,"http://mreddy:8150/Sourcing/Main/ad/loginPage/SSOActions?awsso_cc=cmVhbG06Y3pSaGJHdz07YXdzc29fcnU6YUhSMGNEb3ZMMjF5WldSa2VUbzRNVFV3TDFOdmRYSmphVzVuTDAxaGFXNC9jbVZoYkcwOWN6UmhiR3c9O2F3c3NvX2x1OmFIUjBjRG92TDIxeVpXUmtlVG80TVRVd0wxTnZkWEpqYVc1bkwwMWhhVzR2WVdRdlkyeHBaVzUwVEc5bmIzVjBMMU5UVDBGamRHbHZibk09O2F3c3NvX2FwOlFVTk47YXdzc29fYXJpZDpNVEk0TXpjMU1UazJNamswT0E9PTthd3Nzb19rdTphSFIwY0RvdkwyMXlaV1JrZVRvNE1UVXdMMU52ZFhKamFXNW5MMDFoYVc0dllXUXZZMnhwWlc1MFMyVmxjRUZzYVhabEwxTlRUMEZqZEdsdmJuTT07YXdzc29fZmw6TVE9PQ%3D%3D%3Av4us4Ucu7u%2BaqFLAtKDj1oEqSQA%3D&awsso_ap=ACM&awsso_hpk=true&realm=s4all&awsr=true","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,,,2,,,,,,,,,,,,,,,,,,,2514,2434,,,,,,,,0,8,
Sun Sep 05 22:46:09 PDT 2010,s4All,Production,Node1,:,,"ariba.collaborate.appui.DirectAction","default",ariba/ui/aribaweb/core/AWRedirect,,User,Success,,,,,,,,,,,,6,8,90,14,0,,,5,53,78,5,8,17,15,,3,13,20,0,20,1,145,145,,,,,,,,80,141,
Sun Sep 05 22:46:10 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33989,0,,,,,,,,0,0,
Sun Sep 05 22:46:10 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824,0,,,,,,,,0,0,
Sun Sep 05 22:46:10 PDT 2010,s4All,Production,Node1,90616B0D6B3129597D490735C805342F:10.12.105.84,ghalas,"ariba/dashboard/component/DashboardMain","refresh",ariba/dashboard/component/DashboardMain,,User,Success,,,,,,"http://mreddy:8150/Sourcing/Main/ad/loginRedirect/SSOActions?awr=2&u=ZfYuECqn&realm=s4All","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,10,18,45,167,0,,,1,19,4,20,7,10,12,,1,3,11,0,11,0,104754,104547,3,,,,,,,120,718,
Sun Sep 05 22:46:10 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93299,0,,,,,,,,0,0,
Sun Sep 05 22:46:10 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94130,0,,,,,,,,0,0,
Sun Sep 05 22:46:10 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9093,0,,,,,,,,0,0,
Sun Sep 05 22:46:16 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,0,,,,,,,,0,13,
Sun Sep 05 22:46:16 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0,,,,,,,,0,0,
Sun Sep 05 22:46:16 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,,,,,,,,0,0,
Sun Sep 05 22:46:16 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,0,,,,,,,,0,1,
Sun Sep 05 22:46:16 PDT 2010,s4All,Production,Node1,90616B0D6B3129597D490735C805342F:10.12.105.84,ghalas,"ariba.collaborate.dashboard.CollaborateMainActionsController","createNewProjectOfType",ariba/collaborate/projectui/CreateProjectDetailsPage,,User,Success,,,,,,"http://mreddy:8150/Sourcing/Main/aw?awh=r&awssk=eY0QzUjB&realm=s4All&dard=1","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,26,156,188,124,1,68,1077,7,150,83,31,113,265,1072,1,7,9,86,0,86,2,86466,88702,281,14,1,,,,,550,1883,
Sun Sep 05 22:46:16 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,0,,,,,,,,0,0,
Sun Sep 05 22:46:16 PDT 2010,,,Node1,:,,"ariba.ui.aribaweb.core.AWXDebugResourceActions","content",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4661,0,,,,,,,,0,0,
Sun Sep 05 22:46:16 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347,0,,,,,,,,0,0,
Sun Sep 05 22:46:16 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,0,,,,,,,,0,0,
Sun Sep 05 22:46:16 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374,0,,,,,,,,0,0,
Sun Sep 05 22:46:16 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,0,,,,,,,,0,0,
Sun Sep 05 22:46:16 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,0,,,,,,,,0,0,
Sun Sep 05 22:46:16 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,0,,,,,,,,0,0,
Sun Sep 05 22:46:16 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,0,,,,,,,,0,1,
Sun Sep 05 22:46:16 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374,0,,,,,,,,0,0,
Sun Sep 05 22:46:16 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,0,,,,,,,,0,0,
Sun Sep 05 22:46:16 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,0,,,,,,,,0,0,
Sun Sep 05 22:46:16 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537,0,,,,,,,,0,1,
Sun Sep 05 22:46:17 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,0,,,,,,,,0,1,
Sun Sep 05 22:46:34 PDT 2010,s4All,Production,Node1,90616B0D6B3129597D490735C805342F:10.12.105.84,ghalas,"ariba/collaborate/projectui/CreateProjectDetailsPage",,ariba/collaborate/projectui/CreateProjectDetailsPage,,User,Success,,,,,,"http://mreddy:8150/Sourcing/Main/aw?awh=r&awssk=eY0QzUjB&realm=s4All&dard=1","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,10,230,129,108,0,,,4,0,6,,,10,214,,,,10,0,10,1,12218,89169,1,28,0,,,,,200,518,
Sun Sep 05 22:46:34 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,,,,,,,,0,0,
Sun Sep 05 22:46:38 PDT 2010,s4All,Production,Node1,90616B0D6B3129597D490735C805342F:10.12.105.84,ghalas,"ariba/collaborate/projectui/CreateProjectDetailsPage",,ariba/collaborate/projectui/CreateProjectDetailsPage,,User,Success,,,,,,"http://mreddy:8150/Sourcing/Main/aw?awh=r&awssk=eY0QzUjB&realm=s4All&dard=1","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,8,18,129,108,0,,,4,0,6,,,8,7,,,,8,0,8,0,5093,88752,,28,0,,,,,80,96,
Sun Sep 05 22:46:46 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,0,,,,,,,,0,1,
Sun Sep 05 22:46:46 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668,0,,,,,,,,0,0,
Sun Sep 05 22:46:46 PDT 2010,s4All,Production,Node1,90616B0D6B3129597D490735C805342F:10.12.105.84,ghalas,"ariba/collaborate/projectui/CreateProjectDetailsPage",,ariba/collaborate/projectui/PIHome,,User,Success,,,"CW2005:CW2005","Contract Workspace",,"http://mreddy:8150/Sourcing/Main/aw?awh=r&awssk=eY0QzUjB&realm=s4All&dard=1","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,65,1311,574,773,1,242,1323,10,1456,249,52,1364,318,1867,3,20,31,152,2,152,10,69895,71949,385,44,5,,,10,19,1890,6293,
Sun Sep 05 22:46:46 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3019,0,,,,,,,,0,1,
Sun Sep 05 22:46:46 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582,0,,,,,,,,0,0,
Sun Sep 05 22:46:46 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,,,,,,,,0,0,
Sun Sep 05 22:46:46 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3755,0,,,,,,,,0,1,
Sun Sep 05 22:46:46 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,0,,,,,,,,0,0,
Sun Sep 05 22:46:46 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0,,,,,,,,0,1,
Sun Sep 05 22:46:46 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,0,,,,,,,,0,1,
Sun Sep 05 22:46:46 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642,0,,,,,,,,0,0,
Sun Sep 05 22:46:46 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,0,,,,,,,,0,1,
Sun Sep 05 22:46:50 PDT 2010,s4All,Production,Node1,90616B0D6B3129597D490735C805342F:10.12.105.84,ghalas,"ariba/collaborate/projectui/PIHome",,ariba/collaborate/projectui/PIHome,,User,Success,,,"CW2005:CW2005","Contract Workspace",,"http://mreddy:8150/Sourcing/Main/aw?awh=r&awssk=eY0QzUjB&realm=s4All&dard=1","en-us,en;q=0.5","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5",,,,,,49,,,,,,,,,,,,,,,,,,,13456,69568,3,60,1,,,,,60,62,
Sun Sep 05 22:46:53 PDT 2010,,,Node1,:,,"ariba.collaborate.appui.DirectAction","awres",,,,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131,0,,,,,,,,0,0,
